Image,Predicted Class
/home/woody/iwso/iwso092h/leaf_clf/test/72d6iko579ug44ajfyqf.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/0hpfwobo4uvk23ztblzu.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/hm4kihma9azi2g2yn4kj.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/ds33of7prebbqx4xgn2n.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/f85k3zz41xty6nsn6rlw.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/mjn55ltq4x954y0hm7a2.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/wxxsuj2xcbxxkrmhnmb9.jpg,1
/home/woody/iwso/iwso092h/leaf_clf/test/awatne9twfnpefj1tijf.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/y75ec12z9qfjrd65l5t7.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/cvxopzr89rf2x74s0qey.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/zm1s7y4p8g4op4dnwspv.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/m9enlo5cxhj0fny2lmhe.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/s1gaphounbhmbdyw46jo.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/5k9sy6794hsz9yn6dj7i.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/6lse4fybrscqvogdhkak.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/0k0gdd1mi53wmc1bz2zr.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/ad8q7dvkz9ab1wbni8r7.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/ugi9tourxpbtl2td27w8.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/25esxeps4y0u4elgys7p.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/mv4iv15aayo0o4n6c1mx.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/ycfwnzknf5ldiotrgd82.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/bcmatfdxyjydrtzi4sji.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/9is41b9mzlxwiunp5npk.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/1hu9hmdyvemviyx2y5vh.jpg,5
/home/woody/iwso/iwso092h/leaf_clf/test/v9k9nzbkic6zp4ktabou.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/tr13nkkynco4k8oc7zty.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/egmlrt7huyxw5zar778n.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/eoas8cxtfntpc736j041.jpg,1
/home/woody/iwso/iwso092h/leaf_clf/test/cnlr2lm1cekaib1jc2px.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/p33tvcxusbqftu3dh7af.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/lta17rt558p8vaet9lyi.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/or3wlfitegy6kahskcr2.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/kuudan4w5k4pcc5daoar.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/p95b5yy2dzc2i1gmnhjg.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/ck1w3rb23ode574ipn7l.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/o88011usc53ju1b0zxwp.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/2d4bo5lfqvl45rcjiwlq.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/ts9i3s4q6riu3sgxu65w.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/xwlci8v28891803kfp9g.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/0iabj5vrtayjh8e14ifc.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/lmchl39ipl9q4hmvwxuw.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/tny7rinxqu3cftv64p4o.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/kimwvo8jln8w5aok16hw.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/910k5o85amh7f11p0hnj.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/6ngutq0h98xfmkrw1tz1.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/15f7fgbessmp3g9nicpz.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/dtv6w5jod5p5bjh6bact.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/sa0xopdqufmwxaxn0mza.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/d48tbyn1ciyz8as4sts5.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/qmy7jaezauxrwt2hkcas.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/fqcxz4xq2cwd04z24fv4.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/6csevdtgtgqu0wankam1.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/0m4h5ka9cgdtdf0i5vrc.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/dsd954f2jw3411yummii.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/oubbhk3st7sg6v8nh3fo.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/u512a19tlcf1vfeop1o1.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/x3blfgmfil1w2cg3ypf0.jpg,5
/home/woody/iwso/iwso092h/leaf_clf/test/0qneyhhs3kq1egqk0pqc.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/pgcf5yrr36ftp764vwrj.jpg,5
/home/woody/iwso/iwso092h/leaf_clf/test/jos4bqbhznp1uhppm5tj.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/96ofm34qghqvxpf41xiq.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/rvh5ugm617b589a4bwsb.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/4j62lqveionra4jkftdr.jpg,5
/home/woody/iwso/iwso092h/leaf_clf/test/rq1xrkelbg9j3eqr3x7f.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/zx1dsz42j88xx6lvswlr.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/v67fm3fnye3k1xjq2fy0.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/oab7zl50c0c6quy4034j.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/rcrirw6dp3pt9b0059qu.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/k4gpg58mzviwx0rumuy8.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/e9zovhk4ktnm2nh5cr4a.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/3lwst2vdwl2ophplekzv.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/xvp3640pv59pznhd33ah.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/hwkbwczixjdndcr20pvh.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/69fmhreoyqxwj9yo3ho4.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/tnl1axendy4zjjmdqeja.jpg,5
/home/woody/iwso/iwso092h/leaf_clf/test/corbkfkeexunrkjmy4x7.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/mvu4x6fpneq0szzy32yv.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/fa3kynozgs2i8s547ggs.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/yada91u6r8ds45aziw7m.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/nopnc1s2k2zyxsqmmvkw.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/pvww49jip3to8qmu2y6y.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/k3vreyrbe8zck358dpc6.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/8jl6qcdboqfwuch7icgl.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/3j2nucymc39hjhjyhkd1.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/pq07s6ju9hdw91f80x6n.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/xgufjtydr0aiixspklui.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/4gbpzqx2levhnm88lldg.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/zkbylk8epk1r0qw2yt6y.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/5lljw4nn9wgpwr31fptr.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/hmgowecfrj064p12ccvz.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/brkd6uzm0n2ujsfvrz1y.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/hnn1s4bai4w3ryixlzzc.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/u6pxzotan0q2luzvqpdq.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/us8mzgafo5i518kjwu6b.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/fgf8lpa2zcafu70m5lgm.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/fq58ud8f2ykwq5wu2zm9.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/sc7cidbcdl4fwctzaqrj.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/bguqphykvde8at5x4oue.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/dgsgc4dfhb33ddu7x4cx.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/sfobzyxkem6kn76zkuus.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/x9ra3yx5wspgxbtb1m0a.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/hohralnz5y4nqeyayuqw.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/hpoefvise3zh3ru56aj0.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/tclhmndpna7xvepos7qw.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/xkkxfsucv8qew874xt81.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/lj34ooallse1ch16ix4w.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/w8xs2l4cbsibp4rf8zdd.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/wiucmjobdhud7593n00e.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/b4bioujkac0mx3bhw55x.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/dg3sdf1mgq2kxjjuz5hm.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/ysjah9e0k8jrttpeem1d.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/a5x3z075agaqvivyvnjm.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/ach719qoua1hnypruyjf.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/exka1nkz01ti0y0lbr0n.jpg,5
/home/woody/iwso/iwso092h/leaf_clf/test/0g4kzxbdrg9y7gb8j7h5.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/vasommakz6ogg1gl4dq6.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/58wkbcpjthttkaw04kvm.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/iysznjiw5x0pt76cmj8r.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/tou399rd7f2z41cyvwrw.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/dj23jwz8b7ebwtiqmi6h.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/oenluf38ontkvwykqm3u.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/gfplx90rqprno5t98afm.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/pzh83pivnvqhfu4mwzl6.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/qsvbqtt1w51j1hu3y0yz.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/8ok67jxrg7ty3pn6kpv6.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/t98utl7ehpdxe9xzz4i4.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/86dff6x1zsa8637lkszx.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/6lod55riuy2tmwov8avt.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/zfjvs5mnp6yu072onwbc.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/xd5iw25xdqucwbgz2zjy.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/38qmis3gdywa91wtft3p.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/vyku9ebdnbwqca3k73zu.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/aiihcdsuw3csnruwt9lc.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/23w4u3wehqu60db6lxz4.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/pd0zx71w6as17wg7chcw.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/rldiya8dsh6qod13z2c3.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/f4gpopas75ellat8aocv.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/tve40s92qok47zgwlg1i.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/qdho7tmqs4wa2btwj8nj.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/ux0nx6jb66ay8ka54pfu.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/lxg3hk1s63vxje3cv789.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/lm211kokm3c52v4msnyz.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/3jxhqmnl9rxosusqsxsr.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/65mwzqqw57f4o1ohnaqa.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/pmne9bip60nd40mhgdqh.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/am43qtrs7qrp15k7zdik.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/bze493cpsmzfqungmcm1.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/fm8uytwl5klog2hp1b3i.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/4fze3fsti66sjp2a6erp.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/njaqotim8qutta32ajei.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/jlfhf53yyb6xzr7rebeb.jpg,5
/home/woody/iwso/iwso092h/leaf_clf/test/qcbsqduiey6e1wm8dbth.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/bjxx8sipf7hfeyyb9h1o.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/dmipbyt30y08fjgj8fj5.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/91yw2nsc575h74drwjej.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/qnv8g8e69tf0slm81pwu.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/orjvitzogxzz8ol39r25.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/oz8p83goh4rutd1xwzb0.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/brye17yjvdme6zoywi8a.jpg,5
/home/woody/iwso/iwso092h/leaf_clf/test/k9kcqizdlh8znahaudrt.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/94ue90b3xc26h0brmqym.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/vvbdl7asa6985ucu6o27.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/gknv82yraemi3e6m4ur1.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/sasvpzximk7eapr5f5xi.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/k4msz5vdmbl2adxbiki8.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/glvzz75unatc7cv683rc.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/14k4y3or77nj096zvypd.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/gqvdnq3uuqswl3hup6gn.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/v707h26kc3tfvrdy3r9e.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/elwuw3v1n2o5rbfyte99.jpg,5
/home/woody/iwso/iwso092h/leaf_clf/test/4hk6n4fkc2dddpx36aur.jpg,5
/home/woody/iwso/iwso092h/leaf_clf/test/anprwxgjhc2ttaojm2zd.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/5ox6z3yasc61t44ao4iq.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/f99ocuizu4bvdqr6lo2b.jpg,6
/home/woody/iwso/iwso092h/leaf_clf/test/vix7jvktcbh7ncfj2q0b.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/trxk8wuln49ggzzitk61.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/fhbqh9r1pnx0tnyn8ni4.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/bytcr98mp31nhu4jgxvd.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/ggyyxholhcvpjqco3hb9.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/ealfeu10t2l0r6f34rd1.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/ga2m3ouvdrz4k035xkna.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/75yfzrnxq3h6aqu1bj5h.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/d6dxkxuw3sivwjf2mv0q.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/qj8zl0kpt0sz8y9kt6do.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/krz4ajx6l71bwbj7itdi.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/qbye7op8eq4jj5my5262.jpg,5
/home/woody/iwso/iwso092h/leaf_clf/test/od56aeku3ezojuyn4k4a.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/4cnk19gpziyqnr208fz0.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/lepc0zkyubnr3btev9em.jpg,6
/home/woody/iwso/iwso092h/leaf_clf/test/ph7zjo2e9zuaek9ckgfm.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/9s3sbo10sjzx41gssi4g.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/fnk10w7gmkjlat3a1o2o.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/ksan67ztyodvnk7c2c5z.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/z3mscfwofkwwp37c9e8c.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/vuga8tnkobvwq83vt6o6.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/0tkge340mo2fgzq3vimd.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/igpgas4861920n6qt6pw.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/yjhcalth8v5u7q5ohz7r.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/0bv9huhce7foai5uxisj.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/jmlb8i8elaxv0ohu2fst.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/ypjd58d1k4p5sbalmjw0.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/7q8rqurj6jr7opin9mv4.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/ml8zausw773u7caa8wkk.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/waxnxhko2twzat9v0bjk.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/fluaojpk2n9vm0didemn.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/527v1y4n2bp35azbekxx.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/2tze417lk5rgxxkvszq6.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/ul200dsn1gia3f3pyjul.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/37da0iy8u2ndtlyirrkq.jpg,1
/home/woody/iwso/iwso092h/leaf_clf/test/uvqep66qbrgm0rtixl82.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/ph40tj77fgols28vhzic.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/rb35o5zpybu1typxd0c5.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/zdi6n1602zhk97cq17kj.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/y7aezkjzalwz7femwe0p.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/qxqwzo2ucfzilq2jn5n3.jpg,5
/home/woody/iwso/iwso092h/leaf_clf/test/v05uwifc02jei0mt90lk.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/9rakneyd8xzky38rycsn.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/mquepvb7g8t5hki0xjmc.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/6q725lttciqfswpc7qoe.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/imggjiztu7w87q6uwd04.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/7j6mkv6dta3p3v8c66dy.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/iqkpu9cqqy4hjx46js7q.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/4hr1yu4zyhzch9qvi9my.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/k6x715hkeaqktazbc1ap.jpg,5
/home/woody/iwso/iwso092h/leaf_clf/test/lcm678s9tsxi89l5w0jv.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/6z18f215vg3xm5schk92.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/73hc213z3hdbmz12og7n.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/94dqrz2wuj0n9f6djl8m.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/tirqhect98h2o7j8ylry.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/lcp00tlbo82ho4se60dl.jpg,5
/home/woody/iwso/iwso092h/leaf_clf/test/cfmhdm5o4z7yw93bmrn6.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/eots9ggrbaje0h6rli6q.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/lb998k9chxzes5dlsnfi.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/693akmoyt4r6nhxu5ahg.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/m2yp26g3bfzbpcvod6vu.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/0io3jhs8biodrc5lcifm.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/vzjh2fwsxv96ptp0r361.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/picm8neqcfmc3ditt05j.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/3x6xzzhb0q8zb3o1hq7k.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/jgpo8ls0bgqxnsks3upz.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/es9z4mtysdovssooy3ne.jpg,5
/home/woody/iwso/iwso092h/leaf_clf/test/n6zhzxhp94og198tc8yp.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/wv77s2xuhvhwc82i5tff.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/zhumfnva8k52fuvtufb6.jpg,5
/home/woody/iwso/iwso092h/leaf_clf/test/eunkx9566mg4zxlewxcy.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/48nbkkryvgojbfhux5f7.jpg,5
/home/woody/iwso/iwso092h/leaf_clf/test/5m57wtv8gorwc6q1grvs.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/4ecu4082b7dar3vf8mnz.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/8p7z59p89y2jy5kmebwf.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/1p26sapl4rvp7fb9vuz7.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/pkxl8bnhpubp7p5mqoq1.jpg,3
/home/woody/iwso/iwso092h/leaf_clf/test/u3tnouz56n5vzdf84ffk.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/mxr6wz7mugo8chtaeu6e.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/egovptvw2y74w5t82e9i.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/rjidzs2z515je1dyif9m.jpg,8
/home/woody/iwso/iwso092h/leaf_clf/test/dj6xpjbs43zhxydu3sta.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/31g4rjmkgq6ekkuvxuji.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/rdsgnxc7r04nnggi1rp4.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/zf2kjnnjcs1u2psr99xu.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/kqc3hafrljpq2sxjig3c.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/l4an9s4ggauiq85yaedw.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/vkehs48v6l9vegy5cqlb.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/xqxy5b4ylko8twrommzt.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/7y6b0qz41oklig7zs6p7.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/ye1b31aocwthbd1y30tb.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/dhq74nzewg0382imkos8.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/ggkcwfpylzvesm1whr3s.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/5zdhiybej2m7erk0i48k.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/hrpsi009htuti206019t.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/a992jcnl47ddy8xjf86z.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/w92mgag2k2x6tpsljkex.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/l1ourqftlgasr03ul2np.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/luga50btbj5un2a9x419.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/dja4gyzda3rfrnfirzx5.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/dz7awdigm4v1psqic9cr.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/957ue1ffufq86douwl1s.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/l2tspelxda0c4a7w1763.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/7s2lzdkc4zaslae8mo17.jpg,7
/home/woody/iwso/iwso092h/leaf_clf/test/sfeqkqbj65tjt0jwlowx.jpg,9
/home/woody/iwso/iwso092h/leaf_clf/test/8s0191357hmhkljc0jro.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/ur0v6dhyrdclw17pt61j.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/9jaga5ejy40kjck8sr1u.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/slan20b7q3ljsfkhgdr7.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/lta80d8u3kvmg6xedvqn.jpg,0
/home/woody/iwso/iwso092h/leaf_clf/test/5u80ax88jve5n9d7y2pd.jpg,4
/home/woody/iwso/iwso092h/leaf_clf/test/gxtyotampq72jz0ma2a2.jpg,6
/home/woody/iwso/iwso092h/leaf_clf/test/3ouo58s29itapop3q72j.jpg,2
/home/woody/iwso/iwso092h/leaf_clf/test/gw33pno1iabrrusfujyl.jpg,3
